"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
9,"LOG",1,0,1,1,18
9,"LOG",1,0,1,1,19
9,"LOG",1,0,1,1,20
9,"ROG",1,0,1,0,1
9,"ROG",1,0,1,0,2
9,"ROG",1,1,1,0,3
9,"ROG",1,0,1,0,4
9,"ROG",1,0,1,0,5
9,"ROG",1,0,1,0,6
9,"ROG",1,0,1,0,7
9,"ROG",1,0,1,0,8
9,"ROG",1,0,1,0,9
9,"ROG",1,0,1,0,10
9,"ROG",1,0,1,1,11
9,"ROG",1,1,1,1,12
9,"ROG",1,0,1,1,13
9,"ROG",1,0,1,1,14
9,"ROG",1,0,1,1,15
9,"ROG",1,0,1,1,16
9,"ROG",1,0,1,1,17
9,"ROG",1,0,1,1,18
9,"ROG",1,0,1,1,19
9,"ROG",1,0,1,1,20
9,"EMG",1,0,1,0,1
9,"EMG",1,0,1,0,2
9,"EMG",1,0,1,0,3
9,"EMG",1,0,1,0,4
9,"EMG",1,0,1,0,5
9,"EMG",1,0,1,0,6
9,"EMG",1,0,1,0,7
9,"EMG",1,0,1,0,8
9,"EMG",1,0,1,0,9
9,"EMG",1,0,1,0,10
9,"EMG",1,0,1,1,11
9,"EMG",1,0,1,1,12
9,"EMG",1,0,1,1,13
9,"EMG",1,0,1,1,14
9,"EMG",1,0,1,1,15
9,"EMG",1,0,1,1,16
9,"EMG",1,0,1,1,17
9,"EMG",1,0,1,1,18
9,"EMG",1,0,1,1,19
9,"EMG",1,0,1,1,20
