"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
11,"O2",1,0,1,1,11
11,"O2",1,0,1,1,12
11,"O2",1,0,1,1,13
11,"O2",1,0,1,1,14
11,"O2",1,0,1,1,15
11,"O2",1,0,1,1,16
11,"O2",1,0,1,1,17
11,"O2",1,0,1,1,18
11,"O2",1,0,1,1,19
11,"O2",1,0,1,1,20
11,"O1",1,0,1,0,1
11,"O1",1,1,1,0,2
11,"O1",1,0,1,0,3
11,"O1",1,0,1,0,4
11,"O1",1,0,1,0,5
11,"O1",1,0,1,0,6
11,"O1",1,0,1,0,7
11,"O1",1,0,1,0,8
11,"O1",1,0,1,0,9
11,"O1",1,0,1,0,10
11,"O1",1,0,1,1,11
11,"O1",1,0,1,1,12
11,"O1",1,1,1,1,13
11,"O1",1,1,1,1,14
11,"O1",1,0,1,1,15
11,"O1",1,0,1,1,16
11,"O1",1,0,1,1,17
11,"O1",1,0,1,1,18
11,"O1",1,0,1,1,19
11,"O1",1,0,1,1,20
11,"FZ",1,0,1,0,1
11,"FZ",1,0,1,0,2
11,"FZ",1,0,1,0,3
11,"FZ",1,0,1,0,4
11,"FZ",1,0,1,0,5
11,"FZ",1,0,1,0,6
11,"FZ",1,0,1,0,7
11,"FZ",1,0,1,0,8
11,"FZ",1,0,1,0,9
11,"FZ",1,0,1,0,10
11,"FZ",1,0,1,1,11
11,"FZ",1,0,1,1,12
11,"FZ",1,0,1,1,13
11,"FZ",1,0,1,1,14
11,"FZ",1,0,1,1,15
11,"FZ",1,0,1,1,16
11,"FZ",1,0,1,1,17
11,"FZ",1,0,1,1,18
11,"FZ",1,0,1,1,19
11,"FZ",1,0,1,1,20
11,"CZ",1,0,1,0,1
11,"CZ",1,0,1,0,2
11,"CZ",1,0,1,0,3
11,"CZ",1,0,1,0,4
11,"CZ",1,0,1,0,5
11,"CZ",1,0,1,0,6
11,"CZ",1,0,1,0,7
11,"CZ",1,0,1,0,8
11,"CZ",1,0,1,0,9
11,"CZ",1,0,1,0,10
11,"CZ",1,0,1,1,11
11,"CZ",1,0,1,1,12
11,"CZ",1,0,1,1,13
11,"CZ",1,0,1,1,14
11,"CZ",1,0,1,1,15
11,"CZ",1,0,1,1,16
11,"CZ",1,0,1,1,17
11,"CZ",1,0,1,1,18
11,"CZ",1,0,1,1,19
11,"CZ",1,0,1,1,20
11,"PZ",1,0,1,0,1
11,"PZ",1,0,1,0,2
11,"PZ",1,0,1,0,3
11,"PZ",1,0,1,0,4
11,"PZ",1,0,1,0,5
11,"PZ",1,0,1,0,6
11,"PZ",1,0,1,0,7
11,"PZ",1,0,1,0,8
11,"PZ",1,0,1,0,9
11,"PZ",1,0,1,0,10
11,"PZ",1,0,1,1,11
11,"PZ",1,0,1,1,12
11,"PZ",1,0,1,1,13
11,"PZ",1,0,1,1,14
11,"PZ",1,0,1,1,15
11,"PZ",1,0,1,1,16
11,"PZ",1,0,1,1,17
11,"PZ",1,0,1,1,18
11,"PZ",1,0,1,1,19
11,"PZ",1,0,1,1,20
11,"LOG",1,0,1,0,1
11,"LOG",1,0,1,0,2
11,"LOG",1,1,1,0,3
11,"LOG",1,0,1,0,4
11,"LOG",1,0,1,0,5
11,"LOG",1,0,1,0,6
11,"LOG",1,0,1,0,7
11,"LOG",1,0,1,0,8
11,"LOG",1,0,1,0,9
11,"LOG",1,1,1,0,10
11,"LOG",1,0,1,1,11
11,"LOG",1,0,1,1,12
11,"LOG",1,0,1,1,13
11,"LOG",1,0,1,1,14
11,"LOG",1,0,1,1,15
11,"LOG",1,0,1,1,16
11,"LOG",1,0,1,1,17
11,"LOG",1,0,1,1,18
11,"LOG",1,0,1,1,19
11,"LOG",1,0,1,1,20
11,"ROG",1,0,1,0,1
11,"ROG",1,1,1,0,2
11,"ROG",1,1,1,0,3
11,"ROG",1,0,1,0,4
11,"ROG",1,0,1,0,5
11,"ROG",1,0,1,0,6
11,"ROG",1,1,1,0,7
11,"ROG",1,0,1,0,8
11,"ROG",1,1,1,0,9
11,"ROG",1,0,1,0,10
11,"ROG",1,0,1,1,11
11,"ROG",1,0,1,1,12
11,"ROG",1,0,1,1,13
11,"ROG",1,0,1,1,14
11,"ROG",1,0,1,1,15
11,"ROG",1,0,1,1,16
11,"ROG",1,0,1,1,17
11,"ROG",1,0,1,1,18
11,"ROG",1,0,1,1,19
11,"ROG",1,0,1,1,20
11,"EMG",1,0,1,0,1
11,"EMG",1,0,1,0,2
11,"EMG",1,0,1,0,3
11,"EMG",1,0,1,0,4
11,"EMG",1,0,1,0,5
11,"EMG",1,0,1,0,6
11,"EMG",1,0,1,0,7
11,"EMG",1,0,1,0,8
11,"EMG",1,0,1,0,9
11,"EMG",1,0,1,0,10
11,"EMG",1,0,1,1,11
11,"EMG",1,0,1,1,12
11,"EMG",1,0,1,1,13
11,"EMG",1,0,1,1,14
11,"EMG",1,0,1,1,15
11,"EMG",1,0,1,1,16
11,"EMG",1,0,1,1,17
11,"EMG",1,0,1,1,18
11,"EMG",1,0,1,1,19
11,"EMG",1,0,1,1,20
